User;Name;Date;changes,w_id,event_timestamp
Brozouf;Bataille_de_Cholet;10/01/2007 10:12;525,1e5a4020-02f3-40af-821a-c0d7bf95dc37,2022-05-19 16:39:30.376254
Brozouf;Bataille_de_Cholet;10/01/2007 10:31;261,45a303f0-50e5-469d-b930-e8b9b7453b56,2022-05-19 16:39:30.376262
Brozouf;Bataille_de_Cholet;11/01/2007 06:31;19,b67ed6e0-920c-40fb-85ae-79f5bc1047b3,2022-05-19 16:39:30.376270
Archeos;Bonnet_phrygien;12/01/2007 10:44;556,2570f19b-fdad-48f7-a537-2978c6c61993,2022-05-19 16:39:30.376278
Archeos;Bonnet_phrygien;12/01/2007 10:45;10,8ba43e96-f86a-43b3-bf0c-df231ae895ea,2022-05-19 16:39:30.376286
Archeos;Bonnet_phrygien;13/01/2007 01:53;200,f0e6ac96-2d18-4a87-86a2-a95185644fbb,2022-05-19 16:39:30.376293
MyBot;Caroline_chérie_(1951);13/01/2007 09:13;8,72d0d70d-8d50-4083-a5c1-1ff27eacbb5e,2022-05-19 16:39:30.376309
75.72.158.173;Camille_Borghèse;16/01/2007 10:02;41,03e507a8-a36a-42d1-92e2-f9817ab36c8e,2022-05-19 16:39:30.376318
83.156.170.20;Bonnet_phrygien;21/01/2007 09:54;708,8edc0219-70d8-4cfc-a3f0-b367a04ffbc0,2022-05-19 16:39:30.376327
Laurent Nguyen;Bonnet_phrygien;21/01/2007 10:04;0,00b4e769-8e79-4a15-a23e-ecc5203cf1a4,2022-05-19 16:39:30.376338
Khaerr;Bataille_de_Cholet;22/01/2007 04:03;27,54c77d90-86b7-4e89-bf19-9030218fb2ff,2022-05-19 16:39:30.376346
Archeos;Bataille_de_Cholet;23/01/2007 04:55;24,7c833ab9-696f-4484-ba52-5c56e3b39047,2022-05-19 16:39:30.376354
Markus3;1er_régiment_de_dragons;28/01/2007 09:49;8,46a12adf-43b7-4f3e-ac3c-6c16e906d9dd,2022-05-19 16:39:30.376362
Pedro Lassouras;Caroline_chérie_(1951);01/02/2007 02:26;47,69385b98-1972-4228-b3ad-b65e14bf9141,2022-05-19 16:39:30.376380
Pgreenfinch;Accapareurs;02/02/2007 08:24;4,7eaef359-8259-4b92-84a1-60ae31340274,2022-05-19 16:39:30.376388
Samsa;1er_régiment_de_dragons;02/02/2007 12:38;9,12736aa2-36a4-4db2-8a7d-c95f420d6af9,2022-05-19 16:39:30.376396
Thedreamstree;Accapareurs;04/02/2007 03:14;71,1321fd3e-6724-42ca-8ddf-f31731b41054,2022-05-19 16:39:30.376404
Khaerr;Bataille_de_Cholet;05/02/2007 06:30;297,d07eba7a-219b-4cf1-941e-9865cffddf6d,2022-05-19 16:39:30.376412
Archeos;Armée_de_l'Ouest;06/02/2007 01:48;213,497bce19-f42d-46fa-8a94-52bc29ce6d38,2022-05-19 16:39:30.376420
Archeos;Bataille_de_Cholet;06/02/2007 01:54;281,9a67a945-a3aa-436b-b74b-25e1712558a4,2022-05-19 16:39:30.376438
Khaerr;Bataille_de_Cholet;06/02/2007 10:25;27,4f478f3e-b473-4d38-a05a-63b883233b16,2022-05-19 16:39:30.376455
Khaerr;Bataille_de_Cholet;06/02/2007 10:26;40,6de5ee5c-214c-4ee9-aab8-f69702fdc732,2022-05-19 16:39:30.376463
Idioma-bot;Bonnet_phrygien;10/02/2007 03:53;16,c497d458-ece2-44c4-a63d-a9ef704f084a,2022-05-19 16:39:30.376471
Escarbot;Accapareurs;11/02/2007 03:06;2,1ffd3e11-3cdd-4af3-b6d4-61fa4346c078,2022-05-19 16:39:30.376478
GillesC;Achille_Libéral_Treilhard;12/02/2007 09:56;10,071351e9-ef64-411f-8f8f-e9b862e0a122,2022-05-19 16:39:30.376486
Zawer;Complot_révolutionnaire_nantais_contre_les_modérés;14/02/2007 01:05;1,28e063e1-ba73-406e-b708-247fc0829dea,2022-05-19 16:39:30.376505
88.123.140.123;Benjamin_Zix;14/02/2007 09:56;197,b5e538e0-01da-47ea-b05a-143c44ca93f2,2022-05-19 16:39:30.376514
Kirtap;Benjamin_Zix;15/02/2007 10:52;32,83861a2d-a63f-486d-8471-f20314e0bed2,2022-05-19 16:39:30.376522
Philippenusbaumer;Benjamin_Zix;15/02/2007 11:03;961,a260d195-7638-41c0-b02a-0855da693a96,2022-05-19 16:39:30.376530
Aymeric78;Coup_d'État_du_18_fructidor_an_V;16/02/2007 05:54;811,a514f83b-b3e5-4848-a90a-e9a28dd61563,2022-05-19 16:39:30.376538
Zelda;Accapareurs;19/02/2007 08:55;6,8524f879-1221-4509-86d5-47bed496e7f5,2022-05-19 16:39:30.376546
Thijs!bot;Carle_Vernet;21/02/2007 07:39;37,620c326f-2b1c-457f-b4fe-f7e1c8080eb8,2022-05-19 16:39:30.376554
Liquid-aim-bot;Accapareurs;22/02/2007 12:25;12,47c00d41-a8f9-4640-85d5-f19ffed67afe,2022-05-19 16:39:30.376562
Keriluamox;Corps_législatif_(Consulat_et_Premier_Empire);25/02/2007 10:10;32,1f9b4cf5-08f8-42b5-ad6f-a17f99abe6ac,2022-05-19 16:39:30.376570
DodekBot;Ci-devant;27/02/2007 02:32;17,f5b1bb1b-91cd-4bcd-806f-1959033ba951,2022-05-19 16:39:30.376579
Éclusette;Caroline_chérie_(1951);28/02/2007 02:53;20,8d181a1f-1fee-4cdf-87d2-f6ef090de952,2022-05-19 16:39:30.376587
NicoV;Conseil_exécutif_(Révolution_française);01/03/2007 07:08;31,66597213-ba73-4042-be5c-5a002c023987,2022-05-19 16:39:30.376595
Chicobot;Caroline_chérie_(1951);01/03/2007 10:25;17,3ce93841-5554-444f-b784-d1efa2b97ba3,2022-05-19 16:39:30.376604
Pedro Lassouras;Club_de_1789;04/03/2007 03:25;26,1dd3eaf8-9857-41af-a453-17f5267e5e98,2022-05-19 16:39:30.376612
Pedro Lassouras;André_Joseph_Abrial;04/03/2007 03:34;14,f600d89a-af8e-4087-9e68-d2e87d84646c,2022-05-19 16:39:30.376620
PieRRoBoT;Bataille_de_Cholet;05/03/2007 12:14;7,f84b25e7-dc3a-4ef0-83ed-6687c5501d0f,2022-05-19 16:39:30.376628
Pedro Lassouras;Club_de_1789;08/03/2007 10:25;64,08ef2d5d-2bdb-49d9-9be3-81f419eb4da4,2022-05-19 16:39:30.376650
Pedro Lassouras;Club_des_Impartiaux;08/03/2007 10:28;10,530f4ec7-0f36-4ab5-bd0f-ee44ba4a4275,2022-05-19 16:39:30.376679
Babskwal M;Affaire_Réveillon;09/03/2007 09:31;10,8c3aa33c-bcd3-440f-9755-da668c45977c,2022-05-19 16:39:30.376689
90.19.154.11;Citoyen_actif;12/03/2007 05:05;199,261ed674-d315-4064-b7f4-d220119498bb,2022-05-19 16:39:30.376698
90.19.154.11;Citoyen_actif;12/03/2007 05:12;204,2d1d999b-dcd1-4244-bfcc-c0977281dd24,2022-05-19 16:39:30.376706
Medium69;Citoyen_actif;12/03/2007 07:38;0,3636dcb3-7c99-4dd3-be7a-af03af36be59,2022-05-19 16:39:30.376714
Jastrow;Camille_Borghèse;18/03/2007 01:57;44,c02942ba-9e5c-4285-bd29-910c686718d4,2022-05-19 16:39:30.376722
Chicobot;Caroline_chérie_(1951);22/03/2007 10:30;13,6d3cd6f9-e433-4915-acfa-51f315830dc2,2022-05-19 16:39:30.376730
83.204.247.8;Certificat_de_civisme;24/03/2007 03:51;2,37e9412f-59b3-448e-8f00-40c713ae1a4d,2022-05-19 16:39:30.376771
83.204.247.8;Certificat_de_civisme;24/03/2007 03:52;0,d784d687-3619-4ee3-a01d-bef5bf2f380a,2022-05-19 16:39:30.376789
Polaert;Coup_d'État_du_18_fructidor_an_V;25/03/2007 01:27;26,aa41d499-9cb7-446a-bea0-a492d93c77f7,2022-05-19 16:39:30.376800
RobotQuistnix;Bien_national;25/03/2007 10:56;22,ea6ffda7-d7a7-432d-b8e2-396f0dc5a841,2022-05-19 16:39:30.376809
Philip;Bataille_de_Cholet;28/03/2007 01:33;20,602b13d6-daf9-4713-a2b3-cb2623f0283d,2022-05-19 16:39:30.376817
Néfermaât;1er_régiment_de_dragons;30/03/2007 07:03;45,0fd2f0fa-a1b5-4669-b7ad-331fe308eb52,2022-05-19 16:39:30.376826
Manchot;Carle_Vernet;30/03/2007 10:49;7,6006919c-1ec9-417c-a50a-b8f53e4c37a8,2022-05-19 16:39:30.376834
168.226.106.121;Bonnet_phrygien;01/04/2007 01:49;69,3e36977a-747c-489d-9e63-c68dcfa60e66,2022-05-19 16:39:30.376843
Sand;Bonnet_phrygien;01/04/2007 05:25;0,394eea47-8513-459f-ba03-472d0dd7bc91,2022-05-19 16:39:30.376850
Thijs!bot;Bonnet_phrygien;02/04/2007 03:54;34,75dba890-5d2b-4986-814e-455cfbb522eb,2022-05-19 16:39:30.376858
Chicobot;Caroline_chérie_(1951);06/04/2007 06:43;19,cfea57ae-1b85-4f5f-a632-3ba6b7d37924,2022-05-19 16:39:30.376866
Sand;Bonnet_phrygien;10/04/2007 06:44;61,eb5e116f-e27c-4c19-a763-012df92204b9,2022-05-19 16:39:30.376874
Chicobot;Caroline_chérie_(1951);10/04/2007 08:12;9,41cb641d-c1c9-4680-9a4c-d0acd093614d,2022-05-19 16:39:30.376882
Nono le petit robot;Bonnet_phrygien;13/04/2007 01:55;23,fc1525aa-b0ce-48b0-bc40-5b6dcdd2cc86,2022-05-19 16:39:30.376890
Chicobot;Accapareurs;28/04/2007 07:12;43,e9738b80-123d-4524-80fa-3654de651e0f,2022-05-19 16:39:30.376898
Chicobot;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;28/04/2007 07:12;34,eddf9801-7c31-40fb-a856-7e378c991731,2022-05-19 16:39:30.376910
Chicobot;Affaire_Réveillon;28/04/2007 07:13;34,6ef36d66-fb17-4d68-a73d-8ff7ff2bf19d,2022-05-19 16:39:30.376918
Chicobot;Alexandre_François_Marie_de_Beauharnais;28/04/2007 07:14;34,e497ef2c-72b8-4df8-9a72-c543fccc4db0,2022-05-19 16:39:30.376927
Chicobot;André_Joseph_Abrial;28/04/2007 07:17;34,bb232aa5-8c6b-4291-af6a-242cfdda65e7,2022-05-19 16:39:30.376935
Chicobot;Armée_de_l'Ouest;28/04/2007 07:27;43,3f084a46-41d6-47b2-b060-4aaa8004baa2,2022-05-19 16:39:30.376944
Chicobot;Auguste_Marie_Raymond_d'Arenberg;28/04/2007 07:31;34,04fd2e3e-b8db-4c30-a2c2-9d7b0f6b1f32,2022-05-19 16:39:30.376952
Chicobot;Baiser_Lamourette;28/04/2007 07:32;34,c5216b54-d3db-4060-94a5-3fa793d6cf2c,2022-05-19 16:39:30.376960
Chicobot;Banqueroute_des_deux_tiers;28/04/2007 07:32;34,c49c42bc-3917-4d76-a1ba-978ad87931e2,2022-05-19 16:39:30.376968
Chicobot;Bataille_de_Cholet;28/04/2007 07:34;29,b5006d31-0c6e-432b-b848-24e22dfe0b1b,2022-05-19 16:39:30.376976
Chicobot;Bien_national;28/04/2007 07:38;34,3e30f27d-f2c7-4126-b71e-2c71559dd00b,2022-05-19 16:39:30.376984
Chicobot;Blancs_(Révolution_française);28/04/2007 07:38;34,3a23a567-43ff-4547-990d-878e203a51ea,2022-05-19 16:39:30.376992
Chicobot;Bon_Albert_Briois_de_Beaumetz;28/04/2007 07:39;34,bbec8739-c41f-4ebc-8921-623db41a07a1,2022-05-19 16:39:30.377000
Chicobot;Bonnet_phrygien;28/04/2007 07:39;43,65d3676d-dbd2-4ec5-bb0a-ed19b754f3dc,2022-05-19 16:39:30.377013
Chicobot;Caroline_chérie_(1951);28/04/2007 07:40;43,ebca1339-1bd8-456b-a1f0-2b1cd1f90a0f,2022-05-19 16:39:30.377021
Chicobot;Certificat_de_civisme;28/04/2007 07:40;34,b625f095-3cda-4db6-b982-263628c40c41,2022-05-19 16:39:30.377030
Chicobot;Charles_Antoine_Chasset;28/04/2007 07:50;34,9bad8b86-d8ec-4351-bb47-2aa732b3638e,2022-05-19 16:39:30.377038
Chicobot;Ci-devant;28/04/2007 07:57;34,3ba707ba-4c54-4d31-bf28-7327a650d0db,2022-05-19 16:39:30.377056
Chicobot;Citoyen_actif;28/04/2007 07:57;34,bcf926d2-fcf0-41e6-9927-7372bac93d60,2022-05-19 16:39:30.377091
Chicobot;Club_de_1789;28/04/2007 08:02;1411,2a24d3d5-4176-40dc-8b0c-90230ce9cbc1,2022-05-19 16:39:30.377099
Chicobot;Club_de_Salm;28/04/2007 08:02;34,a51194b1-ab21-4b5e-bcaa-e08b42940d79,2022-05-19 16:39:30.377107
Chicobot;Club_des_Impartiaux;28/04/2007 08:02;34,b351e4bb-6f11-481f-811d-6f48eec6ea4d,2022-05-19 16:39:30.377115
Chicobot;Comité_d'instruction_publique;28/04/2007 08:03;34,bbecbeda-802c-4e38-8031-e114bf3757da,2022-05-19 16:39:30.377123
Chicobot;Complot_de_Charenton;28/04/2007 08:05;34,aa3aa57e-4a6f-445b-ae1b-e48f9df649fc,2022-05-19 16:39:30.377132
Chicobot;Complot_de_l'Œillet;28/04/2007 08:05;34,9bd94585-aa55-467b-93fd-a363deed8993,2022-05-19 16:39:30.377147
Chicobot;Complot_révolutionnaire_nantais_contre_les_modérés;28/04/2007 08:05;34,e9770d72-e4b7-4b19-a465-078560e5120c,2022-05-19 16:39:30.377156
Chicobot;Conseil_exécutif_(Révolution_française);28/04/2007 08:06;34,5a9b0c8a-5507-4fe5-b188-a69a83e4004f,2022-05-19 16:39:30.377165
Chicobot;Conspiration_de_Bicêtre;28/04/2007 08:06;34,491b6c3d-e9d7-4563-8fcf-5b5cf27ef7f9,2022-05-19 16:39:30.377173
Chicobot;Coup_d'État_du_18_fructidor_an_V;28/04/2007 08:07;34,2186b9ec-51b5-49a4-8690-201135a5c32d,2022-05-19 16:39:30.377182
Chicobot;Club_de_1789;28/04/2007 10:33;34,0490028e-58eb-4b78-88d9-7e53f1cb6982,2022-05-19 16:39:30.377190
Chicobot;Corps_législatif_(Consulat_et_Premier_Empire);29/04/2007 03:39;29,47a6cfa3-ba39-4a7f-a92e-a7de6aa0fb7f,2022-05-19 16:39:30.377199
Chicobot;Achille_Libéral_Treilhard;29/04/2007 10:38;34,875e99bd-f399-4184-ac6b-9e7fdbec3454,2022-05-19 16:39:30.377208
Chicobot;Benjamin_Zix;29/04/2007 10:41;34,749eebfb-57b6-4844-b44a-25b320a7a624,2022-05-19 16:39:30.377216
Chicobot;Camille_Borghèse;29/04/2007 10:41;34,36609f71-990f-41ad-8ea9-2fce6ca5051f,2022-05-19 16:39:30.377224
RobotQuistnix;Bonnet_phrygien;30/04/2007 01:11;23,2c2faef1-f9ee-4a6c-98f4-78a3542a2ec9,2022-05-19 16:39:30.377232
Loveless;Bonnet_phrygien;06/05/2007 02:17;26,219975d8-0224-42e4-b0a1-593f04a2c3e9,2022-05-19 16:39:30.377240
90.0.95.190;Bonnet_phrygien;09/05/2007 11:29;98,811b1c3f-b32a-40f2-af07-ceb336b5cae3,2022-05-19 16:39:30.377248
Fredbo28;1er_régiment_de_dragons;18/05/2007 07:54;93,1638b218-ef25-4f2a-9f1c-a412d8e1e4a5,2022-05-19 16:39:30.377256
Alexandrin;Affaire_Réveillon;20/05/2007 03:52;42,5dca1a00-95e9-4e3a-bf18-152bdc7bd9db,2022-05-19 16:39:30.377264
Alexandrin;Affaire_Réveillon;20/05/2007 05:14;12,42a2c890-6b0b-4e0f-b97b-94b45c1fb9dd,2022-05-19 16:39:30.377272
AlleborgoBot;Carle_Vernet;21/05/2007 07:09;37,77e2235b-046a-45e4-a968-04aad60cd605,2022-05-19 16:39:30.377281
Louperibot;Bonnet_phrygien;25/05/2007 04:17;24,55e9a316-fcd1-4d22-98ab-3d3996863425,2022-05-19 16:39:30.377288
Jaucourt;Carle_Vernet;27/05/2007 03:34;9,6e7f7291-0738-44db-bb31-5e75b0b55b02,2022-05-19 16:39:30.377296
Symposiarch;Alexandre_François_Marie_de_Beauharnais;30/05/2007 08:38;28,d052c9d7-e0cd-4af0-87f7-ea5a09a33e6a,2022-05-19 16:39:30.377304
Chicobot;Caroline_chérie_(1951);30/05/2007 11:21;5,8be53632-abf6-4b77-bc3f-fa53a32bf9f2,2022-05-19 16:39:30.377313
Attis;Complot_révolutionnaire_nantais_contre_les_modérés;31/05/2007 03:08;28,c14f26bd-bd81-418c-8af7-c6fefa52d53d,2022-05-19 16:39:30.377321
Attis;Complot_révolutionnaire_nantais_contre_les_modérés;01/06/2007 11:40;27,9cf14574-ce44-4342-8a9b-7ec0e50c12b3,2022-05-19 16:39:30.377330
151.73.120.100;André_Joseph_Abrial;09/06/2007 04:01;28,d5a3fcc5-0a1b-4056-afc6-184fda0270e5,2022-05-19 16:39:30.377339
Gene.arboit;Bonnet_phrygien;12/06/2007 02:18;231,032081c8-f757-46ce-87c2-07a84a113697,2022-05-19 16:39:30.377348
Gene.arboit;Bonnet_phrygien;12/06/2007 02:19;4,e6d40165-3228-4e27-a531-b211cd400000,2022-05-19 16:39:30.377356
Macarrones;Coup_d'État_du_18_fructidor_an_V;13/06/2007 08:31;54,5ec3d49c-155b-4075-83db-d4dc9cf2b467,2022-05-19 16:39:30.377364
Khaerr;12e_régiment_de_hussards;14/06/2007 01:00;1312,433ba9db-7ed0-431c-bc7c-3368e681c8ad,2022-05-19 16:39:30.377372
Khaerr;11e_régiment_de_hussards_(France);14/06/2007 01:40;1343,b13c4b68-0bac-49dd-9448-ec2cdff2f4ba,2022-05-19 16:39:30.377381
Khaerr;11e_régiment_de_hussards_(France);14/06/2007 01:40;68,256fd364-1529-4e4e-bfc6-e2b9ebac3b87,2022-05-19 16:39:30.377389
Khaerr;12e_régiment_de_hussards;14/06/2007 03:56;50,ae3a4186-d5fe-42de-95d5-7a0b2431366e,2022-05-19 16:39:30.377397
Khaerr;13e_régiment_de_hussards;14/06/2007 03:56;50,449c1a7e-a75b-4c81-9cf8-432be1545416,2022-05-19 16:39:30.377438
Khaerr;11e_régiment_de_hussards_(France);14/06/2007 03:57;50,b2eedea0-1747-43ab-b77d-506f05a95bbe,2022-05-19 16:39:30.377453
Fredbo28;11e_régiment_de_hussards_(France);14/06/2007 07:20;99,b87faa51-c4a5-4a6e-9935-fd64744dcc35,2022-05-19 16:39:30.377463
Fredbo28;12e_régiment_de_hussards;14/06/2007 07:22;88,af0ef753-4c49-42bb-a02f-8ed7535866b2,2022-05-19 16:39:30.377472
Fredbo28;10e_régiment_de_hussards;14/06/2007 07:23;26,7823f274-f81b-4054-880f-b5a206e5d4bc,2022-05-19 16:39:30.377480
Fredbo28;13e_régiment_de_hussards;14/06/2007 07:24;30,53e7bd14-095c-4c3c-993b-dd77515c64a2,2022-05-19 16:39:30.377488
Khaerr;13e_régiment_de_hussards;14/06/2007 12:29;1373,4ce190e8-192e-4b31-9789-cd9ae01d864b,2022-05-19 16:39:30.377497
Khaerr;10e_régiment_de_hussards;14/06/2007 12:49;1195,28cdd377-8fa3-4399-ae93-f63bde417c06,2022-05-19 16:39:30.377505
62.63.80.22;Conseil_exécutif_(Révolution_française);17/06/2007 09:00;34,056f29f8-04c6-4baf-a1cf-d5f5718a6e0b,2022-05-19 16:39:30.377513
Ptyx;Bonnet_phrygien;18/06/2007 06:46;805,95bd2b57-bd6a-413d-8f43-d6cf3580cd43,2022-05-19 16:39:30.377523
Fredbo28;Alexandre_François_Marie_de_Beauharnais;23/06/2007 04:44;61,d9adefba-b9ff-4ddd-a1ba-cccef0cf87b9,2022-05-19 16:39:30.377531
Catalysebot;Bataille_de_Cholet;23/06/2007 07:52;22,28894cc4-bd11-4702-8f0e-964bc2fb4bf9,2022-05-19 16:39:30.377540
LPLT;Affaire_Réveillon;24/06/2007 05:14;325,333e72be-542f-489a-9810-1ff33c19a5e7,2022-05-19 16:39:30.377548
Khaerr;10e_régiment_de_hussards;27/06/2007 01:59;530,da11ab18-18cc-459e-aa71-e55f8306427d,2022-05-19 16:39:30.377557
SieBot;Bonnet_phrygien;06/07/2007 03:48;19,bc9b15b3-b6db-4b8d-8819-9e9e1f853770,2022-05-19 16:39:30.377571
Jaucourt;Club_de_1789;09/07/2007 05:04;136,670098ee-cf75-460f-a4b4-81503a607be9,2022-05-19 16:39:30.377579
Nanceio;Affaire_de_Nancy;11/07/2007 09:10;171,c5a78081-c7d7-447c-9851-13d7214481de,2022-05-19 16:39:30.377587
Meodudlye;Affaire_de_Nancy;14/07/2007 05:11;9,79a79c2e-6504-453e-a3b2-1615dfa14472,2022-05-19 16:39:30.377595
Nanceio;Affaire_de_Nancy;14/07/2007 08:22;78,9cc7b44b-5ad9-4c93-bde9-7f8acca768fb,2022-05-19 16:39:30.377603
Nanceio;Affaire_de_Nancy;14/07/2007 08:22;4,f430b8a2-398d-4576-a99b-acea016a80a1,2022-05-19 16:39:30.377611
80.118.33.228;Affaire_de_Nancy;17/07/2007 10:10;63,25aca53d-ccfb-4bab-8973-9a14a125db26,2022-05-19 16:39:30.377619
Estebanlenormand;Alexandre_François_Marie_de_Beauharnais;19/07/2007 07:35;944,2573f909-b690-4c81-b9bf-86a857f37a76,2022-05-19 16:39:30.377627
Nanceio;Affaire_de_Nancy;21/07/2007 09:19;37,d783eb57-f946-4289-b2c1-8022a9cd11b9,2022-05-19 16:39:30.377636
Musso;Coup_d'État_du_18_fructidor_an_V;23/07/2007 09:46;181,f61762d0-13b7-4a0a-953c-b9d5389463f3,2022-05-19 16:39:30.377655
Musso;Coup_d'État_du_18_fructidor_an_V;23/07/2007 09:47;19,bfc0165d-67fe-413c-a6c2-17a9d4d061b1,2022-05-19 16:39:30.377663
TiChou;Bataille_de_Cholet;26/07/2007 10:19;18,315f9b2c-cee1-46fd-b3e0-97293b84d569,2022-05-19 16:39:30.377690
Musso;Coup_d'État_du_18_fructidor_an_V;27/07/2007 06:09;48,9c6bcf15-6f8d-4ee7-b843-b3dee875dd2a,2022-05-19 16:39:30.377709
Châtillon;Bonnet_phrygien;30/07/2007 05:13;149,7901bb39-5ae3-49e1-ae45-08c441e88688,2022-05-19 16:39:30.377728
91.164.76.53;Carle_Vernet;30/07/2007 06:48;217,84c525d5-68e7-4d62-a9af-e8bae6e6fba3,2022-05-19 16:39:30.377749
Polmars;Complot_de_l'Œillet;30/07/2007 08:01;72,d8c39330-b93a-4487-a1d8-ecf68f9da026,2022-05-19 16:39:30.377763
83.152.86.142;1er_régiment_de_dragons;30/07/2007 09:01;75,a724451a-0ad2-421c-b0bc-21ad025871e9,2022-05-19 16:39:30.377773
83.152.86.142;1er_régiment_de_dragons;30/07/2007 09:04;38,ae8211ec-74da-48be-a2a7-5f7cbf4a0d3e,2022-05-19 16:39:30.377782
91.164.76.158;Carle_Vernet;31/07/2007 08:54;26,b0ce584d-3567-4eaa-b8c5-8352d24b1b91,2022-05-19 16:39:30.377790
81.220.243.109;Carle_Vernet;04/08/2007 07:41;872,3c1b1868-68b2-46dc-94ca-a961dfc0f71f,2022-05-19 16:39:30.377809
Ollamh;Bonnet_phrygien;04/08/2007 09:55;6,cdb58433-d952-409e-bd69-033e29636aaf,2022-05-19 16:39:30.377817
Davric;10e_régiment_de_hussards;05/08/2007 04:10;96,03a3b633-8092-4200-b73c-17c4dc1b0dc6,2022-05-19 16:39:30.377825
Davric;1er_régiment_de_dragons;05/08/2007 06:26;80,9f75708b-babb-4115-af64-eacaadf75791,2022-05-19 16:39:30.377834
Erabot;Bon_Albert_Briois_de_Beaumetz;05/08/2007 10:15;24,9b764a32-0260-4b4a-842f-c6d83e60d0ae,2022-05-19 16:39:30.377843
Erabot;Bonnet_phrygien;05/08/2007 10:16;23,e37873b7-27f1-45d9-9672-5368b5bc2071,2022-05-19 16:39:30.377860
Badmood;Charles_Antoine_Chasset;06/08/2007 07:44;233,bc11bb92-ec04-4074-9a26-01b30613e726,2022-05-19 16:39:30.377868
Badmood;Achille_Libéral_Treilhard;07/08/2007 02:59;206,63d8f610-6638-4d4e-951b-e1baaa4e9391,2022-05-19 16:39:30.377876
Quasar-Hfo4;Alexandre_François_Marie_de_Beauharnais;07/08/2007 04:31;3,36096874-c5c2-4bdc-9133-b2ca69a636ca,2022-05-19 16:39:30.377885
Quasar-Hfo4;Alexandre_François_Marie_de_Beauharnais;07/08/2007 04:31;2,4213f7d7-f5d7-4160-b994-867b701e18d4,2022-05-19 16:39:30.377893
Fredbo28;Alexandre_François_Marie_de_Beauharnais;07/08/2007 05:00;9,faafd030-d20f-480c-bab6-768c2844b828,2022-05-19 16:39:30.377902
Badmood;Bon_Albert_Briois_de_Beaumetz;07/08/2007 07:54;203,542756cc-de33-41d9-bbee-0a8953f9fad1,2022-05-19 16:39:30.377911
Badmood;Camille_Borghèse;08/08/2007 08:45;120,8930a08c-d3c6-4513-ae84-7bb1fa3eb460,2022-05-19 16:39:30.377919
Badmood;André_Joseph_Abrial;09/08/2007 02:15;52,b3220d13-ff6f-4c94-b42e-efa96df3bfed,2022-05-19 16:39:30.377928
Huster;Affaire_de_Nancy;09/08/2007 03:35;5,8c1f4f90-d377-4e68-851f-60756be3f2f5,2022-05-19 16:39:30.377936
Badmood;Benjamin_Zix;09/08/2007 04:40;87,7cb98de2-334f-472c-b1a7-2d2d8aea27fc,2022-05-19 16:39:30.377944
Khaerr;Bataille_de_Cholet;09/08/2007 06:12;6,55208eab-9bcb-4c29-a834-f3027546b731,2022-05-19 16:39:30.377952
Badmood;Carle_Vernet;09/08/2007 08:55;156,13ecc308-de97-4bad-8203-be7a12530ae8,2022-05-19 16:39:30.377959
Eusebius;Affaire_de_Nancy;15/08/2007 08:29;39,d12bde84-5213-47c0-8a40-6bb5f53d46d0,2022-05-19 16:39:30.377967
Eusebius;Affaire_de_Nancy;15/08/2007 08:30;68,8a71f7dd-9048-4d63-a2be-ca6cfb1f338c,2022-05-19 16:39:30.377975
Eusebius;Affaire_de_Nancy;15/08/2007 08:35;289,d0b47115-6e11-4b62-8ef8-fc230e1baa49,2022-05-19 16:39:30.377983
82.127.252.53;Contributions_directes;18/08/2007 04:03;21,22037899-057b-423c-bee1-dcacbe168bba,2022-05-19 16:39:30.377991
Estebanlenormand;André_Joseph_Abrial;18/08/2007 08:56;48,aa04d367-0110-472d-9b26-fff85280f9f4,2022-05-19 16:39:30.377999
Fredbo28;10e_régiment_de_hussards;20/08/2007 08:28;13,9796c246-b1df-44d4-b0ab-8024b92fb716,2022-05-19 16:39:30.378008
86.198.223.234;Chouans_!;21/08/2007 06:04;559,03d4e32e-1bf7-4233-b61a-88362e7f2411,2022-05-19 16:39:30.378016
86.198.223.234;Chouans_!;21/08/2007 06:16;384,ad77a499-7509-4005-9938-8d1a3b59ce36,2022-05-19 16:39:30.378024
86.198.223.234;Chouans_!;21/08/2007 06:17;33,2045327b-67f6-4fc5-9b82-82ad87cd6b90,2022-05-19 16:39:30.378032
86.198.223.234;Chouans_!;21/08/2007 06:17;8,10ec1cae-fa4a-4404-86e8-df12e80fdd80,2022-05-19 16:39:30.378040
86.198.223.234;Chouans_!;21/08/2007 06:17;10,91a559f7-5b02-4571-ab0c-c04c5a79b8dc,2022-05-19 16:39:30.378048
86.198.223.234;Chouans_!;21/08/2007 06:18;25,398c49e7-744c-4fb0-afde-f5b4fc0982fa,2022-05-19 16:39:30.378056
Khaerr;Bataille_de_Cholet;26/08/2007 05:47;121,f9782820-cbc9-4943-85a3-12f971a747b1,2022-05-19 16:39:30.378064
83.252.93.33;Coup_d'État_du_18_fructidor_an_V;27/08/2007 08:04;2,b797bf83-cf1c-4c5a-8257-94e3c785b71f,2022-05-19 16:39:30.378072
Fredbo28;1er_régiment_de_dragons;29/08/2007 10:01;153,33fc02d3-bc88-4a90-b2e7-4d7efa04ea58,2022-05-19 16:39:30.378081
